bound,length,time(ms),swaps,jumps,partsSorted?,array
5.0, 5.0, 0.0022, 0.0, 10.0, product, 12233
5.0, 5.0, 0.001, 0.0, 10.0, product, 12234
5.0, 5.0, 0.001, 0.0, 10.0, product, 12235
5.0, 5.0, 0.0012, 2.0, 14.0, product, 12241
5.0, 5.0, 0.0018, 1.0, 14.0, product, 12242
5.0, 5.0, 0.001, 1.0, 14.0, product, 12243
5.0, 5.0, 0.0011, 0.0, 10.0, product, 12244
5.0, 5.0, 6.0E-4, 0.0, 10.0, product, 12245
5.0, 5.0, 8.0E-4, 2.0, 14.0, product, 12251
5.0, 5.0, 7.0E-4, 1.0, 14.0, product, 12252
5.0, 5.0, 7.0E-4, 1.0, 14.0, product, 12253
5.0, 5.0, 9.0E-4, 1.0, 14.0, product, 12254
5.0, 5.0, 7.0E-4, 0.0, 10.0, product, 12255
5.0, 5.0, 8.0E-4, 3.0, 14.0, product, 12311
5.0, 5.0, 8.0E-4, 2.0, 10.0, product, 12312
5.0, 5.0, 0.0025, 2.0, 14.0, product, 12313
5.0, 5.0, 0.0029, 2.0, 14.0, product, 12314
5.0, 5.0, 0.0026, 2.0, 14.0, product, 12315
5.0, 5.0, 0.0033, 2.0, 10.0, product, 12321
5.0, 5.0, 0.0033, 1.0, 10.0, product, 12322
5.0, 5.0, 0.0025, 1.0, 14.0, product, 12323
5.0, 5.0, 0.0032, 1.0, 14.0, product, 12324
5.0, 5.0, 0.0035, 1.0, 14.0, product, 12325
5.0, 5.0, 0.0078, 2.0, 10.0, product, 12331
5.0, 5.0, 0.0026, 1.0, 10.0, product, 12332
5.0, 5.0, 0.003, 0.0, 10.0, product, 12333
5.0, 5.0, 0.0028, 0.0, 10.0, product, 12334
5.0, 5.0, 0.0026, 0.0, 10.0, product, 12335
5.0, 5.0, 0.0055, 3.0, 14.0, product, 12341
5.0, 5.0, 0.0025, 2.0, 14.0, product, 12342
5.0, 5.0, 0.0034, 1.0, 14.0, product, 12343
5.0, 5.0, 0.0034, 0.0, 10.0, product, 12344
5.0, 5.0, 0.0023, 0.0, 10.0, product, 12345
5.0, 5.0, 0.0025, 3.0, 14.0, product, 12351
5.0, 5.0, 0.0042, 2.0, 14.0, product, 12352
5.0, 5.0, 0.002, 1.0, 14.0, product, 12353
5.0, 5.0, 0.0016, 1.0, 14.0, product, 12354
5.0, 5.0, 0.0014, 0.0, 10.0, product, 12355
5.0, 5.0, 0.0024, 3.0, 14.0, product, 12411
5.0, 5.0, 0.0019, 2.0, 10.0, product, 12412
5.0, 5.0, 0.0017, 3.0, 14.0, product, 12413
5.0, 5.0, 0.0019, 2.0, 14.0, product, 12414
5.0, 5.0, 0.0023, 2.0, 14.0, product, 12415
5.0, 5.0, 0.0087, 2.0, 10.0, product, 12421
5.0, 5.0, 0.0018, 1.0, 10.0, product, 12422
5.0, 5.0, 0.0021, 2.0, 14.0, product, 12423
5.0, 5.0, 0.001, 1.0, 14.0, product, 12424
5.0, 5.0, 0.0015, 1.0, 14.0, product, 12425
5.0, 5.0, 0.0023, 2.0, 10.0, product, 12431
5.0, 5.0, 0.0015, 1.0, 10.0, product, 12432
5.0, 5.0, 0.0019, 1.0, 10.0, product, 12433
5.0, 5.0, 0.0025, 1.0, 14.0, product, 12434
5.0, 5.0, 0.002, 1.0, 14.0, product, 12435
5.0, 5.0, 0.0053, 2.0, 10.0, product, 12441
5.0, 5.0, 0.0072, 1.0, 10.0, product, 12442
5.0, 5.0, 0.0032, 1.0, 10.0, product, 12443
5.0, 5.0, 0.0034, 0.0, 10.0, product, 12444
5.0, 5.0, 0.002, 0.0, 10.0, product, 12445
5.0, 5.0, 0.0017, 3.0, 14.0, product, 12451
5.0, 5.0, 0.0026, 2.0, 14.0, product, 12452
5.0, 5.0, 0.0019, 2.0, 14.0, product, 12453
5.0, 5.0, 0.0024, 1.0, 14.0, product, 12454
5.0, 5.0, 0.005, 0.0, 10.0, product, 12455
5.0, 5.0, 0.0022, 3.0, 14.0, product, 12511
5.0, 5.0, 0.0019, 2.0, 10.0, product, 12512
5.0, 5.0, 0.0018, 3.0, 14.0, product, 12513
5.0, 5.0, 0.0019, 3.0, 14.0, product, 12514
5.0, 5.0, 0.0015, 2.0, 14.0, product, 12515
5.0, 5.0, 0.0012, 2.0, 10.0, product, 12521
5.0, 5.0, 0.0015, 1.0, 10.0, product, 12522
5.0, 5.0, 0.0014, 2.0, 14.0, product, 12523
5.0, 5.0, 0.0011, 2.0, 14.0, product, 12524
5.0, 5.0, 0.0027, 1.0, 14.0, product, 12525
5.0, 5.0, 0.0025, 2.0, 10.0, product, 12531
5.0, 5.0, 0.0022, 1.0, 10.0, product, 12532
5.0, 5.0, 0.0043, 1.0, 10.0, product, 12533
5.0, 5.0, 0.002, 2.0, 14.0, product, 12534
5.0, 5.0, 0.0025, 1.0, 14.0, product, 12535
5.0, 5.0, 0.0071, 2.0, 10.0, product, 12541
5.0, 5.0, 0.0023, 1.0, 10.0, product, 12542
5.0, 5.0, 0.0022, 1.0, 10.0, product, 12543
5.0, 5.0, 0.0026, 1.0, 10.0, product, 12544
5.0, 5.0, 0.0023, 1.0, 14.0, product, 12545
5.0, 5.0, 0.0015, 2.0, 10.0, product, 12551
5.0, 5.0, 0.0016, 1.0, 10.0, product, 12552
5.0, 5.0, 9.0E-4, 1.0, 10.0, product, 12553
5.0, 5.0, 0.0012, 1.0, 10.0, product, 12554
5.0, 5.0, 8.0E-4, 0.0, 10.0, product, 12555
5.0, 5.0, 7.0E-4, 1.0, 10.0, product, 13111
5.0, 5.0, 0.0012, 2.0, 10.0, product, 13112
5.0, 5.0, 0.001, 1.0, 10.0, product, 13113
5.0, 5.0, 0.0011, 1.0, 10.0, product, 13114
5.0, 5.0, 0.0012, 1.0, 10.0, product, 13115
5.0, 5.0, 0.0014, 1.0, 10.0, product, 13121
5.0, 5.0, 0.0017, 2.0, 14.0, product, 13122
5.0, 5.0, 0.0017, 2.0, 14.0, product, 13123
5.0, 5.0, 0.0021, 2.0, 14.0, product, 13124
5.0, 5.0, 0.0016, 2.0, 14.0, product, 13125
5.0, 5.0, 0.0025, 1.0, 10.0, product, 13131
5.0, 5.0, 0.0037, 2.0, 14.0, product, 13132
5.0, 5.0, 0.0023, 1.0, 14.0, product, 13133
5.0, 5.0, 0.001, 1.0, 14.0, product, 13134
5.0, 5.0, 0.0024, 1.0, 14.0, product, 13135
5.0, 5.0, 0.002, 2.0, 14.0, product, 13141
5.0, 5.0, 0.0014, 3.0, 14.0, product, 13142
5.0, 5.0, 0.0014, 2.0, 14.0, product, 13143
5.0, 5.0, 0.0017, 1.0, 14.0, product, 13144
5.0, 5.0, 0.0016, 1.0, 14.0, product, 13145
5.0, 5.0, 0.0014, 2.0, 14.0, product, 13151
5.0, 5.0, 0.003, 3.0, 14.0, product, 13152
5.0, 5.0, 0.003, 2.0, 14.0, product, 13153
5.0, 5.0, 0.0014, 2.0, 14.0, product, 13154
5.0, 5.0, 0.0013, 1.0, 14.0, product, 13155
5.0, 5.0, 0.0023, 2.0, 14.0, product, 13211
5.0, 5.0, 0.0014, 2.0, 10.0, product, 13212
5.0, 5.0, 0.0026, 1.0, 10.0, product, 13213
5.0, 5.0, 0.001, 1.0, 10.0, product, 13214
5.0, 5.0, 6.0E-4, 1.0, 10.0, product, 13215
5.0, 5.0, 8.0E-4, 1.0, 10.0, product, 13221
5.0, 5.0, 7.0E-4, 1.0, 10.0, product, 13222
5.0, 5.0, 6.0E-4, 1.0, 10.0, product, 13223
5.0, 5.0, 7.0E-4, 1.0, 10.0, product, 13224
5.0, 5.0, 7.0E-4, 1.0, 10.0, product, 13225
5.0, 5.0, 6.0E-4, 1.0, 10.0, product, 13231
5.0, 5.0, 8.0E-4, 1.0, 10.0, product, 13232
5.0, 5.0, 7.0E-4, 1.0, 14.0, product, 13233
5.0, 5.0, 8.0E-4, 1.0, 14.0, product, 13234
5.0, 5.0, 7.0E-4, 1.0, 14.0, product, 13235
5.0, 5.0, 0.0018, 2.0, 14.0, product, 13241
5.0, 5.0, 0.0274, 2.0, 14.0, product, 13242
5.0, 5.0, 0.0019, 2.0, 14.0, product, 13243
5.0, 5.0, 0.0323, 1.0, 14.0, product, 13244
5.0, 5.0, 0.0031, 1.0, 14.0, product, 13245
5.0, 5.0, 0.0025, 2.0, 14.0, product, 13251
5.0, 5.0, 0.0022, 2.0, 14.0, product, 13252
5.0, 5.0, 0.0033, 2.0, 14.0, product, 13253
5.0, 5.0, 0.004, 2.0, 14.0, product, 13254
5.0, 5.0, 0.0016, 1.0, 14.0, product, 13255
5.0, 5.0, 0.0031, 2.0, 14.0, product, 13311
5.0, 5.0, 0.0016, 3.0, 14.0, product, 13312
5.0, 5.0, 0.0011, 1.0, 10.0, product, 13313
5.0, 5.0, 8.0E-4, 1.0, 10.0, product, 13314
5.0, 5.0, 8.0E-4, 1.0, 10.0, product, 13315
5.0, 5.0, 9.0E-4, 2.0, 14.0, product, 13321
5.0, 5.0, 0.001, 2.0, 14.0, product, 13322
5.0, 5.0, 8.0E-4, 1.0, 10.0, product, 13323
5.0, 5.0, 9.0E-4, 1.0, 10.0, product, 13324
5.0, 5.0, 9.0E-4, 1.0, 10.0, product, 13325
5.0, 5.0, 0.0012, 1.0, 10.0, product, 13331
5.0, 5.0, 0.0012, 1.0, 10.0, product, 13332
5.0, 5.0, 0.001, 0.0, 10.0, product, 13333
5.0, 5.0, 0.001, 0.0, 10.0, product, 13334
5.0, 5.0, 0.0013, 0.0, 10.0, product, 13335
5.0, 5.0, 0.0018, 2.0, 14.0, product, 13341
5.0, 5.0, 0.0017, 2.0, 14.0, product, 13342
5.0, 5.0, 0.001, 1.0, 14.0, product, 13343
5.0, 5.0, 0.0014, 0.0, 10.0, product, 13344
5.0, 5.0, 8.0E-4, 0.0, 10.0, product, 13345
5.0, 5.0, 0.0017, 2.0, 14.0, product, 13351
5.0, 5.0, 0.0014, 2.0, 14.0, product, 13352
5.0, 5.0, 0.0011, 1.0, 14.0, product, 13353
5.0, 5.0, 0.0018, 1.0, 14.0, product, 13354
5.0, 5.0, 0.0011, 0.0, 10.0, product, 13355
5.0, 5.0, 0.0014, 3.0, 14.0, product, 13411
5.0, 5.0, 0.0018, 4.0, 14.0, product, 13412
5.0, 5.0, 0.0023, 2.0, 10.0, product, 13413
5.0, 5.0, 0.0021, 2.0, 14.0, product, 13414
5.0, 5.0, 0.0044, 2.0, 14.0, product, 13415
5.0, 5.0, 0.0022, 3.0, 14.0, product, 13421
5.0, 5.0, 0.0041, 3.0, 14.0, product, 13422
5.0, 5.0, 0.0011, 2.0, 10.0, product, 13423
5.0, 5.0, 0.002, 2.0, 14.0, product, 13424
5.0, 5.0, 0.0013, 2.0, 14.0, product, 13425
5.0, 5.0, 0.0018, 2.0, 10.0, product, 13431
5.0, 5.0, 0.0011, 2.0, 10.0, product, 13432
5.0, 5.0, 7.0E-4, 1.0, 10.0, product, 13433
5.0, 5.0, 0.0011, 1.0, 14.0, product, 13434
5.0, 5.0, 9.0E-4, 1.0, 14.0, product, 13435
5.0, 5.0, 9.0E-4, 2.0, 10.0, product, 13441
5.0, 5.0, 0.001, 2.0, 10.0, product, 13442
5.0, 5.0, 0.0011, 1.0, 10.0, product, 13443
5.0, 5.0, 0.0019, 0.0, 10.0, product, 13444
5.0, 5.0, 0.002, 0.0, 10.0, product, 13445
5.0, 5.0, 8.0E-4, 3.0, 14.0, product, 13451
5.0, 5.0, 7.0E-4, 3.0, 14.0, product, 13452
5.0, 5.0, 0.0011, 2.0, 14.0, product, 13453
5.0, 5.0, 0.0012, 1.0, 14.0, product, 13454
5.0, 5.0, 8.0E-4, 0.0, 10.0, product, 13455
5.0, 5.0, 0.0016, 3.0, 14.0, product, 13511
5.0, 5.0, 0.0017, 4.0, 14.0, product, 13512
5.0, 5.0, 0.0016, 2.0, 10.0, product, 13513
5.0, 5.0, 0.0031, 3.0, 14.0, product, 13514
5.0, 5.0, 0.0021, 2.0, 14.0, product, 13515
5.0, 5.0, 0.0051, 3.0, 14.0, product, 13521
5.0, 5.0, 0.0026, 3.0, 14.0, product, 13522
5.0, 5.0, 0.0018, 2.0, 10.0, product, 13523
5.0, 5.0, 0.0022, 3.0, 14.0, product, 13524
5.0, 5.0, 0.0017, 2.0, 14.0, product, 13525
5.0, 5.0, 0.0014, 2.0, 10.0, product, 13531
5.0, 5.0, 9.0E-4, 2.0, 10.0, product, 13532
5.0, 5.0, 0.0016, 1.0, 10.0, product, 13533
5.0, 5.0, 0.0011, 2.0, 14.0, product, 13534
5.0, 5.0, 0.0013, 1.0, 14.0, product, 13535
5.0, 5.0, 0.0013, 2.0, 10.0, product, 13541
5.0, 5.0, 0.0019, 2.0, 10.0, product, 13542
5.0, 5.0, 0.0028, 1.0, 10.0, product, 13543
5.0, 5.0, 0.003, 1.0, 10.0, product, 13544
5.0, 5.0, 0.0013, 1.0, 14.0, product, 13545
5.0, 5.0, 0.0015, 2.0, 10.0, product, 13551
5.0, 5.0, 0.0015, 2.0, 10.0, product, 13552
5.0, 5.0, 0.0012, 1.0, 10.0, product, 13553
5.0, 5.0, 0.0023, 1.0, 10.0, product, 13554
5.0, 5.0, 0.0034, 0.0, 10.0, product, 13555
5.0, 5.0, 0.0014, 1.0, 10.0, product, 14111
5.0, 5.0, 0.0138, 2.0, 10.0, product, 14112
5.0, 5.0, 7.0E-4, 2.0, 10.0, product, 14113
5.0, 5.0, 0.0015, 1.0, 10.0, product, 14114
5.0, 5.0, 0.0015, 1.0, 10.0, product, 14115
5.0, 5.0, 0.0014, 1.0, 10.0, product, 14121
5.0, 5.0, 0.0028, 2.0, 14.0, product, 14122
5.0, 5.0, 0.0021, 3.0, 14.0, product, 14123
5.0, 5.0, 0.0012, 2.0, 14.0, product, 14124
5.0, 5.0, 0.0046, 2.0, 14.0, product, 14125
5.0, 5.0, 0.0014, 1.0, 10.0, product, 14131
5.0, 5.0, 0.0013, 2.0, 14.0, product, 14132
5.0, 5.0, 0.0019, 2.0, 14.0, product, 14133
5.0, 5.0, 0.0018, 2.0, 14.0, product, 14134
5.0, 5.0, 0.0021, 2.0, 14.0, product, 14135
5.0, 5.0, 0.0017, 1.0, 10.0, product, 14141
5.0, 5.0, 0.0017, 2.0, 14.0, product, 14142
5.0, 5.0, 7.0E-4, 2.0, 14.0, product, 14143
5.0, 5.0, 9.0E-4, 1.0, 14.0, product, 14144
5.0, 5.0, 0.001, 1.0, 14.0, product, 14145
5.0, 5.0, 0.0011, 2.0, 14.0, product, 14151
5.0, 5.0, 0.0012, 3.0, 14.0, product, 14152
5.0, 5.0, 7.0E-4, 3.0, 14.0, product, 14153
5.0, 5.0, 0.0015, 2.0, 14.0, product, 14154
5.0, 5.0, 0.0013, 1.0, 14.0, product, 14155
5.0, 5.0, 0.0012, 2.0, 14.0, product, 14211
5.0, 5.0, 0.0024, 2.0, 10.0, product, 14212
5.0, 5.0, 8.0E-4, 2.0, 10.0, product, 14213
5.0, 5.0, 0.0016, 1.0, 10.0, product, 14214
5.0, 5.0, 0.0033, 1.0, 10.0, product, 14215
5.0, 5.0, 0.0029, 1.0, 10.0, product, 14221
5.0, 5.0, 0.004, 1.0, 10.0, product, 14222
5.0, 5.0, 0.002, 2.0, 10.0, product, 14223
5.0, 5.0, 0.0013, 1.0, 10.0, product, 14224
5.0, 5.0, 0.002, 1.0, 10.0, product, 14225
5.0, 5.0, 0.0013, 1.0, 10.0, product, 14231
5.0, 5.0, 0.0013, 1.0, 10.0, product, 14232
5.0, 5.0, 0.0014, 2.0, 14.0, product, 14233
5.0, 5.0, 7.0E-4, 2.0, 14.0, product, 14234
5.0, 5.0, 7.0E-4, 2.0, 14.0, product, 14235
5.0, 5.0, 6.0E-4, 1.0, 10.0, product, 14241
5.0, 5.0, 5.0E-4, 1.0, 10.0, product, 14242
5.0, 5.0, 6.0E-4, 2.0, 14.0, product, 14243
5.0, 5.0, 8.0E-4, 1.0, 14.0, product, 14244
5.0, 5.0, 0.001, 1.0, 14.0, product, 14245
5.0, 5.0, 0.0012, 2.0, 14.0, product, 14251
5.0, 5.0, 0.0021, 2.0, 14.0, product, 14252
5.0, 5.0, 0.0014, 3.0, 14.0, product, 14253
5.0, 5.0, 0.0014, 2.0, 14.0, product, 14254
5.0, 5.0, 5.0E-4, 1.0, 14.0, product, 14255
5.0, 5.0, 0.0035, 2.0, 14.0, product, 14311
5.0, 5.0, 0.0017, 3.0, 14.0, product, 14312
5.0, 5.0, 5.0E-4, 2.0, 10.0, product, 14313
5.0, 5.0, 0.001, 1.0, 10.0, product, 14314
5.0, 5.0, 0.0015, 1.0, 10.0, product, 14315
5.0, 5.0, 0.001, 2.0, 14.0, product, 14321
5.0, 5.0, 7.0E-4, 2.0, 14.0, product, 14322
5.0, 5.0, 5.0E-4, 2.0, 10.0, product, 14323
5.0, 5.0, 6.0E-4, 1.0, 10.0, product, 14324
5.0, 5.0, 9.0E-4, 1.0, 10.0, product, 14325
5.0, 5.0, 7.0E-4, 1.0, 10.0, product, 14331
5.0, 5.0, 5.0E-4, 1.0, 10.0, product, 14332
5.0, 5.0, 5.0E-4, 1.0, 10.0, product, 14333
5.0, 5.0, 0.001, 1.0, 10.0, product, 14334
5.0, 5.0, 6.0E-4, 1.0, 10.0, product, 14335
5.0, 5.0, 0.008, 1.0, 10.0, product, 14341
5.0, 5.0, 0.001, 1.0, 10.0, product, 14342
5.0, 5.0, 0.0019, 1.0, 10.0, product, 14343
5.0, 5.0, 0.0027, 1.0, 14.0, product, 14344
5.0, 5.0, 0.0011, 1.0, 14.0, product, 14345
5.0, 5.0, 0.001, 2.0, 14.0, product, 14351
5.0, 5.0, 0.0011, 2.0, 14.0, product, 14352
5.0, 5.0, 5.0E-4, 2.0, 14.0, product, 14353
5.0, 5.0, 0.0013, 2.0, 14.0, product, 14354
5.0, 5.0, 0.0012, 1.0, 14.0, product, 14355
5.0, 5.0, 0.0015, 2.0, 14.0, product, 14411
5.0, 5.0, 0.0012, 3.0, 14.0, product, 14412
5.0, 5.0, 0.0011, 3.0, 14.0, product, 14413
5.0, 5.0, 8.0E-4, 1.0, 10.0, product, 14414
5.0, 5.0, 9.0E-4, 1.0, 10.0, product, 14415
5.0, 5.0, 9.0E-4, 2.0, 14.0, product, 14421
5.0, 5.0, 9.0E-4, 2.0, 14.0, product, 14422
5.0, 5.0, 8.0E-4, 3.0, 14.0, product, 14423
5.0, 5.0, 7.0E-4, 1.0, 10.0, product, 14424
5.0, 5.0, 5.0E-4, 1.0, 10.0, product, 14425
5.0, 5.0, 5.0E-4, 2.0, 14.0, product, 14431
5.0, 5.0, 8.0E-4, 2.0, 14.0, product, 14432
5.0, 5.0, 0.0013, 2.0, 14.0, product, 14433
5.0, 5.0, 6.0E-4, 1.0, 10.0, product, 14434
5.0, 5.0, 8.0E-4, 1.0, 10.0, product, 14435
5.0, 5.0, 8.0E-4, 1.0, 10.0, product, 14441
5.0, 5.0, 5.0E-4, 1.0, 10.0, product, 14442
5.0, 5.0, 9.0E-4, 1.0, 10.0, product, 14443
5.0, 5.0, 5.0E-4, 0.0, 10.0, product, 14444
5.0, 5.0, 6.0E-4, 0.0, 10.0, product, 14445
5.0, 5.0, 7.0E-4, 2.0, 14.0, product, 14451
5.0, 5.0, 9.0E-4, 2.0, 14.0, product, 14452
5.0, 5.0, 0.0013, 2.0, 14.0, product, 14453
5.0, 5.0, 7.0E-4, 1.0, 14.0, product, 14454
5.0, 5.0, 3.0E-4, 0.0, 10.0, product, 14455
5.0, 5.0, 9.0E-4, 3.0, 14.0, product, 14511
5.0, 5.0, 0.001, 4.0, 14.0, product, 14512
5.0, 5.0, 0.0015, 4.0, 14.0, product, 14513
5.0, 5.0, 6.0E-4, 2.0, 10.0, product, 14514
5.0, 5.0, 0.0014, 2.0, 14.0, product, 14515
5.0, 5.0, 0.0015, 3.0, 14.0, product, 14521
5.0, 5.0, 0.0022, 3.0, 14.0, product, 14522
5.0, 5.0, 0.0017, 4.0, 14.0, product, 14523
5.0, 5.0, 0.0016, 2.0, 10.0, product, 14524
5.0, 5.0, 0.0012, 2.0, 14.0, product, 14525
5.0, 5.0, 0.0012, 3.0, 14.0, product, 14531
5.0, 5.0, 0.0016, 3.0, 14.0, product, 14532
5.0, 5.0, 0.002, 3.0, 14.0, product, 14533
5.0, 5.0, 0.0014, 2.0, 10.0, product, 14534
5.0, 5.0, 0.0018, 2.0, 14.0, product, 14535
5.0, 5.0, 0.0011, 2.0, 10.0, product, 14541
5.0, 5.0, 0.0011, 2.0, 10.0, product, 14542
5.0, 5.0, 6.0E-4, 2.0, 10.0, product, 14543
5.0, 5.0, 7.0E-4, 1.0, 10.0, product, 14544
5.0, 5.0, 0.002, 1.0, 14.0, product, 14545
5.0, 5.0, 8.0E-4, 2.0, 10.0, product, 14551
5.0, 5.0, 9.0E-4, 2.0, 10.0, product, 14552
5.0, 5.0, 7.0E-4, 2.0, 10.0, product, 14553
5.0, 5.0, 6.0E-4, 1.0, 10.0, product, 14554
5.0, 5.0, 0.0013, 0.0, 10.0, product, 14555
5.0, 5.0, 9.0E-4, 1.0, 10.0, product, 15111
5.0, 5.0, 0.001, 2.0, 10.0, product, 15112
5.0, 5.0, 0.0017, 2.0, 10.0, product, 15113
5.0, 5.0, 0.0011, 2.0, 10.0, product, 15114
5.0, 5.0, 0.0011, 1.0, 10.0, product, 15115
5.0, 5.0, 8.0E-4, 1.0, 10.0, product, 15121
5.0, 5.0, 5.0E-4, 2.0, 14.0, product, 15122
5.0, 5.0, 6.0E-4, 3.0, 14.0, product, 15123
5.0, 5.0, 5.0E-4, 3.0, 14.0, product, 15124
5.0, 5.0, 5.0E-4, 2.0, 14.0, product, 15125
5.0, 5.0, 9.0E-4, 1.0, 10.0, product, 15131
5.0, 5.0, 0.001, 2.0, 14.0, product, 15132
5.0, 5.0, 0.001, 2.0, 14.0, product, 15133
5.0, 5.0, 8.0E-4, 3.0, 14.0, product, 15134
5.0, 5.0, 0.001, 2.0, 14.0, product, 15135
5.0, 5.0, 8.0E-4, 1.0, 10.0, product, 15141
5.0, 5.0, 5.0E-4, 2.0, 14.0, product, 15142
5.0, 5.0, 7.0E-4, 2.0, 14.0, product, 15143
5.0, 5.0, 0.0014, 2.0, 14.0, product, 15144
5.0, 5.0, 9.0E-4, 2.0, 14.0, product, 15145
5.0, 5.0, 9.0E-4, 1.0, 10.0, product, 15151
5.0, 5.0, 0.0011, 2.0, 14.0, product, 15152
5.0, 5.0, 0.0014, 2.0, 14.0, product, 15153
5.0, 5.0, 0.0022, 2.0, 14.0, product, 15154
5.0, 5.0, 0.0016, 1.0, 14.0, product, 15155
5.0, 5.0, 0.0021, 2.0, 14.0, product, 15211
5.0, 5.0, 0.0019, 2.0, 10.0, product, 15212
5.0, 5.0, 9.0E-4, 2.0, 10.0, product, 15213
5.0, 5.0, 0.0012, 2.0, 10.0, product, 15214
5.0, 5.0, 0.0013, 1.0, 10.0, product, 15215
5.0, 5.0, 0.0014, 1.0, 10.0, product, 15221
5.0, 5.0, 0.001, 1.0, 10.0, product, 15222
5.0, 5.0, 0.001, 2.0, 10.0, product, 15223
5.0, 5.0, 0.001, 2.0, 10.0, product, 15224
5.0, 5.0, 0.0011, 1.0, 10.0, product, 15225
5.0, 5.0, 8.0E-4, 1.0, 10.0, product, 15231
5.0, 5.0, 0.001, 1.0, 10.0, product, 15232
5.0, 5.0, 0.001, 2.0, 14.0, product, 15233
5.0, 5.0, 0.0015, 3.0, 14.0, product, 15234
5.0, 5.0, 0.001, 2.0, 14.0, product, 15235
5.0, 5.0, 0.001, 1.0, 10.0, product, 15241
5.0, 5.0, 8.0E-4, 1.0, 10.0, product, 15242
5.0, 5.0, 0.0024, 2.0, 14.0, product, 15243
5.0, 5.0, 0.0026, 2.0, 14.0, product, 15244
5.0, 5.0, 0.0015, 2.0, 14.0, product, 15245
5.0, 5.0, 0.0015, 1.0, 10.0, product, 15251
5.0, 5.0, 0.0013, 1.0, 10.0, product, 15252
5.0, 5.0, 0.0015, 2.0, 14.0, product, 15253
5.0, 5.0, 9.0E-4, 2.0, 14.0, product, 15254
5.0, 5.0, 0.0016, 1.0, 14.0, product, 15255
5.0, 5.0, 6.0E-4, 2.0, 14.0, product, 15311
5.0, 5.0, 5.0E-4, 3.0, 14.0, product, 15312
5.0, 5.0, 0.001, 2.0, 10.0, product, 15313
5.0, 5.0, 6.0E-4, 2.0, 10.0, product, 15314
5.0, 5.0, 7.0E-4, 1.0, 10.0, product, 15315
5.0, 5.0, 4.0E-4, 2.0, 14.0, product, 15321
5.0, 5.0, 5.0E-4, 2.0, 14.0, product, 15322
5.0, 5.0, 4.0E-4, 2.0, 10.0, product, 15323
5.0, 5.0, 5.0E-4, 2.0, 10.0, product, 15324
5.0, 5.0, 7.0E-4, 1.0, 10.0, product, 15325
5.0, 5.0, 5.0E-4, 1.0, 10.0, product, 15331
5.0, 5.0, 7.0E-4, 1.0, 10.0, product, 15332
5.0, 5.0, 0.001, 1.0, 10.0, product, 15333
5.0, 5.0, 0.0017, 2.0, 10.0, product, 15334
5.0, 5.0, 0.0013, 1.0, 10.0, product, 15335
5.0, 5.0, 0.001, 1.0, 10.0, product, 15341
5.0, 5.0, 0.0012, 1.0, 10.0, product, 15342
5.0, 5.0, 0.0017, 1.0, 10.0, product, 15343
5.0, 5.0, 0.0013, 2.0, 14.0, product, 15344
5.0, 5.0, 0.0011, 2.0, 14.0, product, 15345
5.0, 5.0, 7.0E-4, 1.0, 10.0, product, 15351
5.0, 5.0, 8.0E-4, 1.0, 10.0, product, 15352
5.0, 5.0, 0.0017, 1.0, 10.0, product, 15353
5.0, 5.0, 0.0018, 2.0, 14.0, product, 15354
5.0, 5.0, 0.0011, 1.0, 14.0, product, 15355
5.0, 5.0, 0.0012, 2.0, 14.0, product, 15411
5.0, 5.0, 0.0019, 3.0, 14.0, product, 15412
5.0, 5.0, 0.0015, 3.0, 14.0, product, 15413
5.0, 5.0, 0.0012, 2.0, 10.0, product, 15414
5.0, 5.0, 8.0E-4, 1.0, 10.0, product, 15415
5.0, 5.0, 0.0014, 2.0, 14.0, product, 15421
5.0, 5.0, 0.0041, 2.0, 14.0, product, 15422
5.0, 5.0, 0.0022, 3.0, 14.0, product, 15423
5.0, 5.0, 0.0019, 2.0, 10.0, product, 15424
5.0, 5.0, 9.0E-4, 1.0, 10.0, product, 15425
5.0, 5.0, 0.0019, 2.0, 14.0, product, 15431
5.0, 5.0, 0.001, 2.0, 14.0, product, 15432
5.0, 5.0, 6.0E-4, 2.0, 14.0, product, 15433
5.0, 5.0, 7.0E-4, 2.0, 10.0, product, 15434
5.0, 5.0, 0.0016, 1.0, 10.0, product, 15435
5.0, 5.0, 6.0E-4, 1.0, 10.0, product, 15441
5.0, 5.0, 9.0E-4, 1.0, 10.0, product, 15442
5.0, 5.0, 0.0018, 1.0, 10.0, product, 15443
5.0, 5.0, 7.0E-4, 1.0, 10.0, product, 15444
5.0, 5.0, 9.0E-4, 1.0, 10.0, product, 15445
5.0, 5.0, 0.0015, 1.0, 10.0, product, 15451
5.0, 5.0, 0.0011, 1.0, 10.0, product, 15452
5.0, 5.0, 0.001, 1.0, 10.0, product, 15453
5.0, 5.0, 5.0E-4, 1.0, 10.0, product, 15454
5.0, 5.0, 5.0E-4, 1.0, 14.0, product, 15455
5.0, 5.0, 0.0012, 2.0, 14.0, product, 15511
5.0, 5.0, 0.0012, 3.0, 14.0, product, 15512
5.0, 5.0, 0.0015, 3.0, 14.0, product, 15513
5.0, 5.0, 0.0017, 3.0, 14.0, product, 15514
5.0, 5.0, 0.001, 1.0, 10.0, product, 15515
5.0, 5.0, 0.0012, 2.0, 14.0, product, 15521
